Date,Open,High,Low,Close,Volume
31-03-00,2800,-60,90,-67,128.5
03-04-00,2800,-57,92,-64,127
04-04-00,2800,-58,91,-65,127
05-04-00,2800,-32,96,-63,133.5
06-04-00,2800,-61,90,-66,128.5
07-04-00,2800,-60,92,14,52
10-04-00,2800,-56,87,13,48.5
11-04-00,2800,-59,89,-68,129
12-04-00,2800,-63,93,-65,132
13-04-00,2800,-57,90,-66,127.5
14-04-00,2800,-65,87,-69,119
17-04-00,2800,-57,91,-67,129
18-04-00,2800,-56,92,-67,131.5
19-04-00,2800,-60,91,-66,129.5
20-04-00,2800,-57,93,-63,129
24-04-00,2800,-58,91,-66,129
25-04-00,2800,-58,92,-66,129
26-04-00,2800,-68,87,-69,116.5
27-04-00,2800,-58,91,-67,129.5
28-04-00,2800,-62,89,-68,130
01-05-00,2800,-61,88,-69,129
02-05-00,2800,-58,91,-66,128
03-05-00,2800,-61,89,-67,127
04-05-00,2800,-58,91,-68,130
05-05-00,2800,-57,92,-64,129
08-05-00,2800,-57,90,-69,132
09-05-00,2800,-61,89,-68,129.5
10-05-00,2800,-60,90,-67,128
11-05-00,2800,-57,90,-68,131
12-05-00,2800,-58,90,-68,129
15-05-00,2800,-56,92,-67,131.5
16-05-00,2800,-31,95,-66,135.5
17-05-00,2800,-60,90,-69,132
18-05-00,2800,-61,89,-68,128.5
19-05-00,2800,-59,90,-69,130
22-05-00,2800,-60,89,-69,129
23-05-00,2800,-58,91,-68,130.5
24-05-00,2800,-61,91,-67,130.5
25-05-00,2800,-60,91,-68,130
26-05-00,2800,-62,89,-69,130
30-05-00,2800,-60,90,-69,130
31-05-00,2800,-59,90,-69,130.5
01-06-00,2800,-57,91,-69,132.5
02-06-00,2800,-63,90,-67,129
05-06-00,2800,-62,90,-68,130.5
06-06-00,2800,-62,89,-68,128.5
07-06-00,2800,-62,89,-70,130
08-06-00,2800,-69,86,-70,121
09-06-00,2800,-58,91,-67,130.5
12-06-00,2800,-58,91,-69,132
13-06-00,2800,-62,90,-67,129
14-06-00,2800,-62,90,-68,129
15-06-00,2800,-60,89,-71,131
16-06-00,2800,-56,91,-67,131
19-06-00,2800,-68,89,-67,117.5
20-06-00,2800,-61,90,-68,130
21-06-00,2800,-63,92,-67,135
22-06-00,2800,-62,89,-68,129
23-06-00,2800,-61,89,-70,130
26-06-00,2800,-58,92,-67,130.5
27-06-00,2800,-60,90,-69,129.5
28-06-00,2800,-57,91,-68,132
29-06-00,2800,-62,90,-68,130
30-06-00,2800,-66,93,-67,135.5
03-07-00,2800,-62,90,-67,128.5
05-07-00,2800,-29,25,-49,59.5
06-07-00,2800,-62,85,-76,133.5
07-07-00,2800,-64,87,-76,134
10-07-00,2800,-65,87,-72,131.5
11-07-00,2800,-66,87,-72,130
12-07-00,2800,-66,86,-72,128.5
13-07-00,2800,-64,90,-70,132
14-07-00,2800,-70,87,-71,128
17-07-00,2800,-60,90,-72,134
18-07-00,2800,-65,92,-60,121.5
19-07-00,2800,-64,85,-84,140
20-07-00,2800,-57,101,-66,137
21-07-00,2800,-59,100,-63,132.5
24-07-00,2800,-66,98,-65,124.5
25-07-00,2800,-58,99,-66,136
26-07-00,2800,-64,100,-64,137.5
27-07-00,2800,-60,98,-65,134
28-07-00,2800,-58,99,-65,134
31-07-00,2800,-58,98,-65,133
01-08-00,2800,-57,100,-63,133.5
02-08-00,2800,-51,104,-60,138.5
03-08-00,2800,-56,98,-68,138
04-08-00,2800,-61,98,-65,134.5
07-08-00,2800,-59,97,-64,131
08-08-00,2800,-56,99,-64,135.5
09-08-00,2800,-58,98,-67,135.5
10-08-00,2800,-58,98,-65,134.5
11-08-00,2800,-34,102,-61,138
14-08-00,2800,-60,97,-67,135
15-08-00,2800,-59,98,-66,134
16-08-00,2800,-60,98,-65,133
17-08-00,2800,-57,99,-65,134.5
18-08-00,2800,-61,98,11,59
21-08-00,2800,-61,93,17,50
22-08-00,2800,-59,96,-71,138
23-08-00,2800,-55,99,-67,138
24-08-00,2800,-61,98,-64,133.5
25-08-00,2800,-61,97,-66,133.5
28-08-00,2800,-58,99,-66,135
29-08-00,2800,-61,97,-67,134.5
30-08-00,2800,-59,99,-65,134
31-08-00,2800,-58,101,-61,133
01-09-00,2800,-61,98,-67,136
05-09-00,2800,-61,98,-66,135.5
06-09-00,2800,-60,98,-65,133.5
07-09-00,2800,-58,99,-66,134.5
08-09-00,2800,-56,99,-66,137
11-09-00,2800,-56,98,-59,128
12-09-00,2800,-61,93,17,50
13-09-00,2800,-9,70,7,40.5
14-09-00,2800,-65,88,12,47
15-09-00,2800,-56,91,17,47.5
18-09-00,2800,-59,89,15,49
19-09-00,2800,-58,90,15,49
20-09-00,2800,-60,87,-61,120
21-09-00,2800,-59,93,-66,131
22-09-00,2800,-57,95,-65,130.5
25-09-00,2800,-58,94,-66,130.5
26-09-00,2800,-54,97,-61,130.5
27-09-00,2800,-55,95,-64,132
28-09-00,2800,-59,94,-64,129.5
29-09-00,2800,-59,94,-64,129
02-10-00,2800,-58,94,-63,128.5
03-10-00,2800,-57,94,-63,127.5
04-10-00,2800,-63,94,-68,127
05-10-00,2800,-56,97,-64,133
06-10-00,2800,-58,98,-59,129
09-10-00,2800,-59,95,-60,126
10-10-00,2800,-57,96,-62,128.5
11-10-00,2800,-57,95,-62,128
12-10-00,2800,-54,97,-62,130.5
13-10-00,2800,-41,103,-59,135
16-10-00,2800,-56,97,-63,132
17-10-00,2800,-59,96,-62,129.5
18-10-00,2800,-57,98,-62,130
19-10-00,2800,-55,98,-62,132
20-10-00,2800,-57,98,-62,131
23-10-00,2800,-58,96,-63,131.5
24-10-00,2800,-59,96,-65,131.5
25-10-00,2800,-60,96,-64,131.5
26-10-00,2800,-59,95,-64,130
27-10-00,2800,-56,98,-62,131
30-10-00,2800,-57,97,-63,132
31-10-00,2800,-55,98,-62,132
01-11-00,2800,-61,96,-64,132
02-11-00,2800,-62,98,-63,133.5
03-11-00,2800,-58,97,-63,130
06-11-00,2800,-59,96,-64,130.5
07-11-00,2800,-56,98,-56,126
08-11-00,2800,-61,95,-65,132
09-11-00,2800,-56,98,-65,135
10-11-00,2800,-60,96,-64,132
13-11-00,2800,-63,96,-63,134.5
14-11-00,2800,-56,97,-62,130
15-11-00,2800,-58,96,-64,130.5
16-11-00,2800,-56,98,-63,133
17-11-00,2800,-61,95,-64,131
20-11-00,2800,-58,96,-65,131.5
21-11-00,2800,-60,97,-62,130
22-11-00,2800,-64,92,-65,127
24-11-00,2800,-54,97,-62,131.5
27-11-00,2800,-55,98,-62,132
28-11-00,2800,-59,96,-62,130.5
29-11-00,2800,-59,96,-65,131.5
30-11-00,2800,-60,95,-64,130
01-12-00,2800,-58,96,-64,130.5
04-12-00,2800,-56,97,-63,132.5
05-12-00,2800,-56,98,-62,132
06-12-00,2800,-37,101,-61,137.5
07-12-00,2800,-59,96,-65,131.5
08-12-00,2800,-58,96,-64,132
11-12-00,2800,-59,96,-65,131
12-12-00,2800,-56,97,-63,131.5
13-12-00,2800,-61,97,-63,132
14-12-00,2800,-54,98,-62,132
15-12-00,2800,-63,99,-63,134.5
18-12-00,2800,-59,97,-63,130.5
19-12-00,2800,-65,95,-64,119.5
20-12-00,2800,-58,97,-62,129.5
21-12-00,2800,-55,98,-62,132.5
22-12-00,2800,-58,97,28,40
26-12-00,2800,-62,26,-73,101
27-12-00,2800,-67,87,-68,116.5
28-12-00,2800,-61,89,-70,130
29-12-00,2800,-65,87,-73,131.5
2002/1/1,2800,-51,99,15,56
2003/1/1,2800,-61,93,-66,128.5
2004/1/1,2800,-59,93,-66,131
2005/1/1,2800,-63,91,-68,130
2008/1/1,2800,-59,99,-61,135
2009/1/1,2800,-55,97,-62,129
2010/1/1,2800,-55,99,-60,127.5
2011/1/1,2800,-55,98,-62,130
2012/1/1,2800,-59,91,16,49
2016/1/1,2800,-54,94,19,49.5
2017/1/1,2800,-59,91,17,47.5
2018/1/1,2800,-59,95,-67,133
2019/1/1,2800,-57,97,-63,130.5
2022/1/1,2800,-56,98,-62,131.5
2023/1/1,2800,-57,97,-63,131
2024/1/1,2800,-62,97,-63,132
2025/1/1,2800,-60,97,-63,131
2026/1/1,2800,-60,97,-63,132
2029/1/1,2800,-60,97,-64,131.5
1930/1/1,2800,-57,98,-62,131
1931/1/1,2800,-57,101,-59,133.5
2001/2/1,2800,-57,99,-61,131.5
2002/2/1,2800,-62,97,-63,131.5
2005/2/1,2800,-60,97,-64,131
2006/2/1,2800,-61,97,-62,130
2007/2/1,2800,-65,94,-67,131
2008/2/1,2800,-58,99,-63,133.5
2009/2/1,2800,-58,99,-63,133.5
2012/2/1,2800,-61,98,-62,131.5
2013/2/1,2800,-59,97,-65,132.5
2014/2/1,2800,-58,98,-64,131.5
2015/2/1,2800,-56,100,-60,132.5
2016/2/1,2800,-56,99,-61,131.5
2020/2/1,2800,-55,99,-62,133
2021/2/1,2800,-61,98,-63,132
2022/2/1,2800,-61,96,-65,132
2023/2/1,2800,-64,97,-63,135
2026/2/1,2800,-60,97,-64,131
2027/2/1,2800,-55,99,-62,132.5
2028/2/1,2800,-57,98,-63,132.5
2001/3/1,2800,-61,97,-63,131.5
2002/3/1,2800,-60,97,-64,132.5
2005/3/1,2800,-58,97,-61,128
2006/3/1,2800,-55,98,-62,132
2007/3/1,2800,-56,98,-62,130.5
2008/3/1,2800,-55,98,-62,132
2009/3/1,2800,-58,98,-63,132.5
2012/3/1,2800,-57,97,-62,130
2013/3/1,2800,-62,96,-62,129
2014/3/1,2800,-63,89,-71,131
2015/3/1,2800,-55,98,-68,137
2016/3/1,2800,-38,104,-59,132.5
2019/3/1,2800,-56,98,-60,129.5
2020/3/1,2800,-59,97,-63,131
2021/3/1,2800,-58,96,-65,131
2022/3/1,2800,-59,96,-65,132
2023/3/1,2800,-57,98,-62,130.5
2026/3/1,2800,-55,98,-64,134
2027/3/1,2800,-60,97,-64,132
2028/3/1,2800,-61,97,-65,133.5
2029/3/1,2800,-59,96,-64,131
1930/3/1,2800,-57,97,-63,131
2002/4/1,2800,-57,97,-63,130
2003/4/1,2800,-58,97,-64,132.5
2004/4/1,2800,-61,96,-66,133
2005/4/1,2800,-59,96,-65,131.5
2006/4/1,2800,-61,96,-64,131.5
2009/4/1,2800,-64,100,-60,131
2010/4/1,2800,-56,98,-64,133
2011/4/1,2800,-33,102,-60,134
2012/4/1,2800,-56,98,-64,134
2016/4/1,2800,-62,96,-65,132.5
2017/4/1,2800,-61,96,-64,131
2018/4/1,2800,-62,97,-63,131.5
2019/4/1,2800,-60,96,-67,133.5
2020/4/1,2800,-65,94,-68,125.5
2023/4/1,2800,-56,97,-64,133
2024/4/1,2800,-56,97,-64,133
2025/4/1,2800,-61,96,-65,132.5
2026/4/1,2800,-59,97,-66,133
2027/4/1,2800,-59,96,-65,132
1930/4/1,2800,-55,98,-65,134
2001/5/1,2800,-57,97,-64,131
2002/5/1,2800,-57,98,-63,133
2003/5/1,2800,-56,101,-61,136.5
2004/5/1,2800,-60,97,-66,134
2007/5/1,2800,-59,96,-65,132
2008/5/1,2800,-56,98,-64,132.5
2009/5/1,2800,-61,97,-66,134.5
2010/5/1,2800,-56,98,-64,134
2011/5/1,2800,-61,96,-65,132.5
2014/5/1,2800,-60,97,-66,134.5
2015/5/1,2800,-59,96,-66,132.5
2016/5/1,2800,-65,95,-65,133
2017/5/1,2800,-58,96,-67,134.5
2018/5/1,2800,-31,101,-62,137.5
2021/5/1,2800,-59,96,-64,132
2022/5/1,2800,-60,96,-66,133.5
2023/5/1,2800,-58,97,-65,132.5
2024/5/1,2800,-59,97,-65,133
2025/5/1,2800,-56,92,17,48.5
2029/5/1,2800,-57,91,16,48.5
1930/5/1,2800,-33,94,19,52
1931/5/1,2800,-60,89,14,49
2001/6/1,2800,-57,94,-63,128
2004/6/1,2800,-54,93,-63,129
2005/6/1,2800,-55,92,-65,128.5
2006/6/1,2800,-57,93,18,47.5
2007/6/1,2800,-59,88,-80,140
2008/6/1,2800,-60,93,-76,141
2011/6/1,2800,-58,95,-70,136
2012/6/1,2800,-56,95,-69,134.5
2013/6/1,2800,-57,94,-72,136
2014/6/1,2800,-55,95,-71,138
2015/6/1,2800,-60,94,-72,137.5
2018/6/1,2800,-59,94,-76,140.5
2019/6/1,2800,-66,93,-76,137
2020/6/1,2800,-60,97,-70,138
2021/6/1,2800,-55,97,-72,140
2022/6/1,2800,-61,95,-75,140.5
2025/6/1,2800,-58,96,-73,138.5
2026/6/1,2800,-60,96,-73,139
2027/6/1,2800,-57,98,-72,140
2028/6/1,2800,-61,97,-73,141
2029/6/1,2800,-56,98,-72,141.5
2002/7/1,2800,-44,101,-71,142
2003/7/1,2800,-59,97,-74,140
2005/7/1,2800,-60,97,-72,138.5
2006/7/1,2800,-56,98,-72,142
2009/7/1,2800,-49,101,-70,142
2010/7/1,2800,-61,96,-74,140.5
2011/7/1,2800,-62,97,-74,142
2012/7/1,2800,-60,97,-74,140.5
2013/7/1,2800,-59,97,-73,139.5
2016/7/1,2800,-58,97,-73,139
2017/7/1,2800,-57,98,-72,141.5
2018/7/1,2800,-57,99,-73,143.5
2019/7/1,2800,-61,97,-75,142
2020/7/1,2800,-62,97,-72,139.5
2023/7/1,2800,-61,97,-74,141.5
2024/7/1,2800,-57,97,-75,141.5
2025/7/1,2800,-56,99,-73,142.5
2026/7/1,2800,-56,98,-71,140.5
2027/7/1,2800,-33,102,-73,148.5
1930/7/1,2800,-59,97,-76,142
1931/7/1,2800,-60,97,-73,139.5
2001/8/1,2800,-58,98,-73,140.5
2002/8/1,2800,-57,98,-75,144
2003/8/1,2800,-56,98,-72,141
2006/8/1,2800,-62,97,-74,141.5
2007/8/1,2800,-62,98,-75,143.5
2008/8/1,2800,-61,97,-76,143
2009/8/1,2800,-58,98,-75,142.5
2010/8/1,2800,-57,99,-73,142.5
2013/8/1,2800,-57,99,-74,144
2014/8/1,2800,-61,98,-74,142.5
2015/8/1,2800,-60,97,-74,140.5
2016/8/1,2800,-61,97,-75,141.5
2017/8/1,2800,-60,98,-75,142.5
2020/8/1,2800,-58,99,-74,142
2021/8/1,2800,-58,99,-75,145
2022/8/1,2800,-57,100,-74,145
2023/8/1,2800,-61,98,-75,142.5
2024/8/1,2800,-60,99,-72,139.5
2027/8/1,2800,-66,97,-78,148
2028/8/1,2800,-58,100,-74,143.5
2029/8/1,2800,-57,101,-75,146
1930/8/1,2800,-62,99,-77,146
1931/8/1,2800,-62,100,-77,147.5
2004/9/1,2800,-59,99,-76,144
2005/9/1,2800,-58,101,-77,147.5
2006/9/1,2800,-60,100,-76,144.5
2007/9/1,2800,-57,101,-77,149
2010/9/1,2800,-34,106,-72,148.5
2017/9/1,2800,-62,99,-77,144.5
2018/9/1,2800,-62,100,-77,146
2019/9/1,2800,-61,101,-77,146
2020/9/1,2800,-60,102,-76,146
2021/9/1,2800,-58,102,-76,147.5
2024/9/1,2800,-63,101,-75,145.5
2025/9/1,2800,-66,104,-73,149.5
2026/9/1,2800,-61,100,-78,147
2027/9/1,2800,-66,98,-79,134
2028/9/1,2800,-61,101,-74,143.5
2001/10/1,2800,-58,103,-74,147
2002/10/1,2800,-63,102,-76,147.5
2003/10/1,2800,-61,103,-74,147
2004/10/1,2800,-62,101,-77,146.5
2005/10/1,2800,-59,103,-75,146.5
2008/10/1,2800,-60,102,-74,144.5
2009/10/1,2800,-57,104,-74,148.5
2010/10/1,2800,-64,102,-77,148.5
2011/10/1,2800,-63,103,-76,149
2012/10/1,2800,-63,102,-75,145.5
2015/10/1,2800,-63,102,-76,147
2016/10/1,2800,-60,100,-17,86
2017/10/1,2800,-55,101,21,56
2018/10/1,2800,-59,102,-77,149
2019/10/1,2800,-64,101,-77,147.5
2022/10/1,2800,-61,103,-75,146
2023/10/1,2800,-60,104,-75,147
2024/10/1,2800,-69,99,-80,136
2025/10/1,2800,-64,99,-76,145
2026/10/1,2800,-62,103,-75,145.5
2029/10/1,2800,-62,102,-78,148
1930/10/1,2800,-59,104,-75,147.5
1931/10/1,2800,-64,103,-77,149.5
2001/11/1,2800,-63,103,-76,147
2002/11/1,2800,-68,104,-73,149.5
2005/11/1,2800,-62,103,-76,147.5
2006/11/1,2800,-67,100,-80,139
2007/11/1,2800,-60,105,-74,148
2008/11/1,2800,-65,103,-77,149
2009/11/1,2800,-61,104,-76,149.5
2012/11/1,2800,-64,103,-76,148
2013/11/1,2800,-63,103,-74,145
2014/11/1,2800,-63,102,-78,148.5
2015/11/1,2800,-66,102,-82,142
2016/11/1,2800,-64,105,-79,153.5
2019/11/1,2800,-59,106,-76,151
2020/11/1,2800,-64,105,-78,151
2021/11/1,2800,-62,105,-78,151
2023/11/1,2800,-60,106,-78,152.5
2026/11/1,2800,-61,105,-78,150.5
2027/11/1,2800,-52,110,-73,154
2028/11/1,2800,-64,105,-79,152.5
2029/11/1,2800,-65,104,-79,152
1930/11/1,2800,-63,105,-80,152
2003/12/1,2800,-61,106,-77,151
2004/12/1,2800,-61,107,-77,152
2005/12/1,2800,-65,106,-77,152.5
2006/12/1,2800,-65,105,-80,153
2007/12/1,2800,-65,106,-78,153
2010/12/1,2800,-63,106,-78,151
2011/12/1,2800,-61,108,-77,153.5
2012/12/1,2800,-61,108,-76,153.5
2013/12/1,2800,24,106,-82,155.5
2014/12/1,2800,-65,108,-78,153
2017/12/1,2800,-68,100,-83,149
2018/12/1,2800,-56,106,-80,156
2019/12/1,2800,-65,104,-84,154
2020/12/1,2800,-64,104,-83,155
2021/12/1,2800,-67,105,-82,153.5
2024/12/1,2800,-66,101,-89,156
2026/12/1,2800,-70,103,-86,158
2027/12/1,2800,-61,107,-79,153
2028/12/1,2800,-40,111,-77,158.5
1931/12/1,2800,-59,109,-77,154.5
2002/1/2,2800,-63,107,-80,154.5
2003/1/2,2800,-63,108,-80,155.5
2004/1/2,2800,-62,107,-79,152.5
2007/1/2,2800,-70,105,-80,152.5
2008/1/2,2800,-60,110,-79,155.5
2009/1/2,2800,-62,109,-79,156
2010/1/2,2800,-62,108,-78,153
2011/1/2,2800,-63,108,-78,153
2014/1/2,2800,-68,106,-73,148
2015/1/2,2800,-60,108,-71,145.5
2016/1/2,2800,-60,107,-74,148
2017/1/2,2800,-58,109,-69,147
2018/1/2,2800,-63,107,-70,145
2022/1/2,2800,-62,108,-70,146.5
2023/1/2,2800,-63,107,-73,148
2024/1/2,2800,-67,104,-72,145
2025/1/2,2800,-60,107,-70,144
2028/1/2,2800,-58,109,-70,148
2029/1/2,2800,-58,109,-71,148.5
1930/1/2,2800,-63,108,-71,147
1931/1/2,2800,-61,107,-73,146.5
2001/2/2,2800,-62,108,-72,147
2004/2/2,2800,-60,108,-73,147.5
2005/2/2,2800,-59,109,-66,143.5
2006/2/2,2800,-58,109,-70,147.5
2007/2/2,2800,-60,104,19,54
2008/2/2,2800,-58,101,18,55.5
2011/2/2,2800,-63,99,16,54.5
2012/2/2,2800,-62,98,15,54
2013/2/2,2800,-61,98,15,54
2014/2/2,2800,-63,104,-67,140
2015/2/2,2800,-66,107,-64,142.5
2019/2/2,2800,-61,103,-70,140.5
2020/2/2,2800,-66,101,-74,133
2021/2/2,2800,-59,104,-70,141.5
2022/2/2,2800,-60,105,-67,141.5
2025/2/2,2800,-61,104,-71,143
2026/2/2,2800,-63,104,-71,144
2027/2/2,2800,-61,104,-71,141.5
2028/2/2,2800,-61,104,-70,141.5
2001/3/2,2800,-67,101,-73,132.5
2004/3/2,2800,-61,105,-69,143
2005/3/2,2800,-60,101,18,53
2006/3/2,2800,-60,100,17,55
2007/3/2,2800,-63,105,-60,134.5
2008/3/2,2800,-61,104,-64,136
2011/3/2,2800,-57,105,-69,143.5
2012/3/2,2800,-67,101,-74,135.5
2013/3/2,2800,-57,106,-68,143.5
2014/3/2,2800,-62,103,-73,145
2015/3/2,2800,-62,104,-73,144.5
2018/3/2,2800,-63,104,-75,147
2019/3/2,2800,-61,105,-71,143.5
2020/3/2,2800,-57,106,-68,143.5
2021/3/2,2800,-58,106,-74,148.5
2022/3/2,2800,-60,105,-76,150
2025/3/2,2800,-63,104,-74,146
2026/3/2,2800,-62,104,-76,147.5
2027/3/2,2800,-59,106,-76,148.5
2028/3/2,2800,-61,105,-76,150
2001/4/2,2800,-57,108,-74,151
2002/4/2,2800,-58,107,-73,149
2003/4/2,2800,-63,104,-76,148.5
2004/4/2,2800,-61,105,-75,146.5
2005/4/2,2800,-61,105,-75,147
2008/4/2,2800,-60,105,-70,143
2009/4/2,2800,-62,105,-73,146.5
2010/4/2,2800,-58,107,-73,149
2011/4/2,2800,-63,105,-69,143
2012/4/2,2800,-61,104,-70,141.5
2015/4/2,2800,-59,106,-70,144
2016/4/2,2800,-61,105,-72,144
2017/4/2,2800,-60,106,-70,145.5
2018/4/2,2800,-63,106,-71,145.5
2019/4/2,2800,-62,105,-69,143
2022/4/2,2800,-63,106,-72,146.5
2023/4/2,2800,-62,105,-72,144
2024/4/2,2800,-60,107,-72,146
2025/4/2,2800,-61,106,-71,146
2026/4/2,2800,-60,107,-72,147.5
2029/4/2,2800,-65,109,-68,148.5
1930/4/2,2800,-62,104,-75,146.5
2001/5/2,2800,-62,105,-75,147.5
2002/5/2,2800,-59,108,-70,146
2003/5/2,2800,-58,109,-68,146.5
2006/5/2,2800,-61,108,-68,144.5
2007/5/2,2800,-63,106,-74,148.5
2008/5/2,2800,-61,106,-74,146.5
2009/5/2,2800,-62,106,-73,147
2010/5/2,2800,-68,101,-78,144
2013/5/2,2800,-61,106,-75,149.5
2014/5/2,2800,-58,108,-66,143
2015/5/2,2800,-63,105,-76,149
2016/5/2,2800,-61,106,-78,151
2017/5/2,2800,-62,106,-75,148
2020/5/2,2800,-59,108,-71,147
2021/5/2,2800,-61,106,-73,146
2022/5/2,2800,-60,107,-73,149
2023/5/2,2800,-63,106,-75,149
2024/5/2,2800,-63,107,-73,148
2028/5/2,2800,-67,105,-75,150.5
2029/5/2,2800,-60,107,-75,148.5
1930/5/2,2800,-45,114,-70,155.5
1931/5/2,2800,-59,109,-61,139
2003/6/2,2800,-63,106,-67,142
2004/6/2,2800,-62,105,-74,146.5
2005/6/2,2800,-64,106,-73,146.5
2006/6/2,2800,-46,146,-7,137
2007/6/2,2800,-62,103,-82,153
2010/6/2,2800,-66,99,-68,140.5
2011/6/2,2800,-65,107,-72,145.5
2012/6/2,2800,-62,109,-71,147.5
2013/6/2,2800,-63,109,-72,147
2014/6/2,2800,-63,109,-72,149
2017/6/2,2800,-62,110,-70,148
2018/6/2,2800,-67,108,-73,148.5
2019/6/2,2800,-69,104,-74,145.5
2020/6/2,2800,-61,110,-72,150
2021/6/2,2800,-63,109,-74,149.5
2024/6/2,2800,-64,110,-72,149.5
2025/6/2,2800,-66,109,-72,147.5
2026/6/2,2800,-65,108,-70,144.5
2027/6/2,2800,-67,107,-74,148.5
2028/6/2,2800,-70,107,-75,149.5
2001/7/2,2800,-61,110,-69,147.5
2002/7/2,2800,-63,109,-72,147.5
2003/7/2,2800,-65,110,-69,147
2005/7/2,2800,-65,108,-75,149.5
2008/7/2,2800,-67,108,-74,148.5
2009/7/2,2800,-63,110,-71,147
2010/7/2,2800,-62,111,-71,150
2011/7/2,2800,-62,110,-72,148.5
2012/7/2,2800,-63,111,-71,147.5
2015/7/2,2800,-65,109,-75,150
2016/7/2,2800,-66,108,-75,150.5
2017/7/2,2800,-64,109,-73,148
2018/7/2,2800,-64,104,18,55.5
2019/7/2,2800,-64,107,-72,146
2022/7/2,2800,-61,109,-72,149
2023/7/2,2800,-63,110,-71,149
2024/7/2,2800,-65,108,-69,145
2025/7/2,2800,-71,108,-70,149
2026/7/2,2800,-65,108,-68,142.5
2029/7/2,2800,-62,109,-67,143
1930/7/2,2800,-60,110,-67,144.5
1931/7/2,2800,-69,106,-72,146
2001/8/2,2800,-67,107,-71,145
2002/8/2,2800,-67,109,-72,149
2005/8/2,2800,-69,106,-73,149
2006/8/2,2800,-63,109,-69,145.5
2007/8/2,2800,-63,109,-69,145
2008/8/2,2800,-63,109,-69,146.5
2009/8/2,2800,-67,108,-66,141.5
2012/8/2,2800,-67,107,-76,150.5
2013/8/2,2800,-64,111,-69,146.5
2014/8/2,2800,-72,108,-70,148
2015/8/2,2800,-64,110,-69,145.5
2016/8/2,2800,-63,110,-68,146
2019/8/2,2800,-67,108,-70,145.5
2020/8/2,2800,-68,108,-71,146.5
2021/8/2,2800,-65,108,-72,146.5
2022/8/2,2800,-63,110,-69,146
2023/8/2,2800,-64,109,-69,145
2026/8/2,2800,-66,108,-71,147.5
2027/8/2,2800,-62,109,-68,145
2028/8/2,2800,-68,107,-71,146
2029/8/2,2800,-66,107,-70,144
1930/8/2,2800,-62,109,-69,145.5
2003/9/2,2800,-63,108,-69,143
2004/9/2,2800,-72,106,-72,134.5
2005/9/2,2800,-67,107,-70,144.5
2006/9/2,2800,-64,108,-70,146.5
2009/9/2,2800,-66,107,-70,144.5
2010/9/2,2800,-65,107,-71,144.5
2011/9/2,2800,-62,110,-69,147.5
2012/9/2,2800,-63,109,-67,143
2013/9/2,2800,-66,108,-71,147.5
2016/9/2,2800,-66,108,-72,147.5
2017/9/2,2800,-66,108,-70,145
2018/9/2,2800,-64,108,-68,143
