Date,Open,High,Low,Close,Volume
2020/4/10 20:49,102,54,47,54,139
2020/4/10 20:50,102,55,46,55,139
2020/4/10 20:51,103,56,51,56,139
2020/4/10 20:52,102,52,47,52,137
2020/4/10 20:53,103,55,49,55,138
2020/4/10 20:54,102,54,38,54,138
2020/4/10 20:55,105,64,49,64,147
2020/4/10 20:56,103,56,47,56,143
2020/4/10 20:57,104,56,52,56,142
2020/4/10 20:58,103,52,50,52,139
2020/4/10 20:59,102,53,49,53,141
2020/4/10 21:00,103,53,48,53,140
2020/4/10 21:01,104,55,57,55,141
2020/4/10 21:02,98,47,48,47,139
2020/4/10 21:03,103,50,40,50,140
2020/4/10 21:04,104,63,50,63,145
2020/4/10 21:05,103,54,49,54,141
2020/4/10 21:06,104,54,53,54,141
2020/4/10 21:07,103,51,51,51,140
2020/4/10 21:08,103,52,51,52,141
2020/4/10 21:09,103,52,50,52,140
2020/4/10 21:10,104,53,69,53,140
2020/4/10 21:11,103,35,50,35,131
2020/4/10 21:12,104,53,48,53,142
2020/4/10 21:13,102,56,46,56,48
2020/4/10 21:14,102,56,51,56,48
2020/4/10 21:15,101,51,44,51,45
2020/4/10 21:16,99,57,48,57,49
2020/4/10 21:17,98,51,44,51,132
2020/4/10 21:18,102,54,47,54,138
2020/4/10 21:19,102,55,53,55,139
2020/4/10 21:20,100,49,51,49,139
2020/4/10 21:21,101,49,51,49,138
2020/4/10 21:22,101,50,49,50,138
2020/4/10 21:23,101,52,50,52,140
2020/4/10 21:24,102,51,54,51,140
2020/4/10 21:25,99,48,47,48,141
2020/4/10 21:26,101,52,49,52,139
2020/4/10 21:27,101,52,48,52,140
2020/4/10 21:28,101,53,52,53,140
2020/4/10 21:29,100,49,50,49,140
2020/4/10 21:30,101,50,50,50,139
2020/4/10 21:31,101,51,46,51,139
2020/4/10 21:32,101,55,46,55,47
2020/4/10 21:33,102,55,45,55,124
2020/4/10 21:34,102,57,51,57,145
2020/4/10 21:35,100,51,45,51,144
2020/4/10 21:36,102,55,52,55,140
2020/4/10 21:37,100,50,50,50,137
2020/4/10 21:38,100,50,50,50,140
2020/4/10 21:39,100,50,49,50,141
2020/4/10 21:40,100,51,50,51,142
2020/4/10 21:41,101,50,54,50,139
2020/4/10 21:42,99,47,50,47,140
2020/4/10 21:43,100,49,46,49,140
2020/4/10 21:44,102,54,47,54,142
2020/4/10 21:45,102,55,47,55,143
2020/4/10 21:46,102,55,52,55,142
2020/4/10 21:47,101,50,51,50,139
2020/4/10 21:48,100,50,41,50,139
2020/4/10 21:49,103,59,52,59,144
2020/4/10 21:50,102,51,52,51,140
2020/4/10 21:51,101,50,51,50,139
2020/4/10 21:52,101,50,48,50,140
2020/4/10 21:53,101,53,48,53,143
2020/4/10 21:54,101,53,47,53,142
2020/4/10 21:55,102,54,48,54,141
2020/4/10 21:56,99,54,48,54,143
2020/4/10 21:57,101,51,49,51,140
2020/4/10 21:58,100,52,47,52,142
2020/4/10 21:59,100,53,46,53,143
2020/4/10 22:00,101,54,47,54,141
2020/4/10 22:01,101,54,51,54,141
2020/4/10 22:02,100,50,48,50,141
2020/4/10 22:03,100,52,51,52,141
2020/4/10 22:04,101,49,51,49,139
2020/4/10 22:05,101,50,52,50,140
2020/4/10 22:06,100,49,48,49,141
2020/4/10 22:07,101,52,49,52,141
2020/4/10 22:08,100,52,50,52,141
2020/4/10 22:09,101,50,52,50,142
2020/4/10 22:10,101,49,52,49,140
2020/4/10 22:11,100,49,47,49,140
2020/4/10 22:12,101,53,49,53,142
2020/4/10 22:13,100,52,51,52,140
2020/4/10 22:14,100,49,51,49,140
2020/4/10 22:15,100,49,58,49,141
2020/4/10 22:16,94,42,47,42,138
2020/4/10 22:17,95,47,47,47,141
2020/4/10 22:18,95,48,45,48,144
2020/4/10 22:19,98,50,47,50,145
2020/4/10 22:20,100,51,53,51,142
2020/4/10 22:21,97,47,30,47,141
2020/4/10 22:22,120,67,18,67,140
2020/4/10 22:23,118,102,16,102,59
2020/4/10 22:24,151,102,68,102,142
2020/4/10 22:25,132,83,47,83,140
2020/4/10 22:26,134,85,53,85,142
2020/4/10 22:27,126,81,67,81,143
2020/4/10 22:28,125,59,47,59,132
2020/4/10 22:29,126,78,48,78,140
2020/4/10 22:30,125,78,47,78,142
2020/4/10 22:31,125,78,45,78,144
2020/4/10 22:32,125,80,48,80,144
2020/4/10 22:33,126,77,47,77,141
2020/4/10 22:34,127,79,40,79,141
2020/4/10 22:35,129,87,45,87,145
2020/4/10 22:36,129,84,42,84,143
2020/4/10 22:37,131,87,35,87,142
2020/4/10 22:38,142,96,40,96,147
2020/4/10 22:39,147,102,39,102,146
2020/4/10 22:40,151,108,43,108,144
2020/4/10 22:41,151,108,47,108,144
2020/4/10 22:42,150,104,45,104,145
2020/4/10 22:43,148,105,30,105,145
2020/4/10 22:44,155,118,52,118,151
2020/4/10 22:45,150,103,45,103,143
2020/4/10 22:46,150,105,46,105,141
2020/4/10 22:47,148,104,45,104,147
2020/4/10 22:48,150,103,37,103,145
2020/4/10 22:49,156,113,55,113,57
2020/4/10 22:50,145,101,27,101,139
2020/4/10 22:51,155,118,51,118,149
2020/4/10 22:52,150,104,46,104,148
2020/4/10 22:53,150,104,42,104,145
2020/4/10 22:54,152,108,90,108,142
2020/4/10 22:55,109,62,-27,62,142
2020/4/10 22:56,178,136,131,136,170
2020/4/10 22:57,99,47,36,47,130
2020/4/10 22:58,111,63,42,63,136
2020/4/10 22:59,117,69,40,69,137
2020/4/10 23:00,121,77,54,77,138
2020/4/10 23:01,117,67,48,67,135
2020/4/10 23:02,118,69,49,69,135
2020/4/10 23:03,120,69,49,69,134
2020/4/10 23:04,122,71,48,71,136
2020/4/10 23:05,122,74,47,74,136
2020/4/10 23:06,123,75,50,75,136
2020/4/10 23:07,124,73,49,73,137
2020/4/10 23:08,124,75,53,75,137
2020/4/10 23:09,120,71,46,71,136
2020/4/10 23:10,125,74,43,74,126
2020/4/10 23:11,126,82,45,82,104
2020/4/10 23:12,129,81,47,81,123
2020/4/10 23:13,129,82,50,82,143
2020/4/10 23:14,129,79,47,79,139
2020/4/10 23:15,131,82,45,82,134
2020/4/10 23:16,132,86,52,86,131
2020/4/10 23:17,129,80,39,80,139
2020/4/10 23:18,132,90,52,90,138
2020/4/10 23:19,129,80,50,80,133
2020/4/10 23:20,130,79,52,79,134
2020/4/10 23:21,128,78,47,78,137
2020/4/10 23:22,129,81,51,81,135
2020/4/10 23:23,129,78,50,78,134
2020/4/10 23:24,129,79,42,79,137
2020/4/10 23:25,130,87,48,87,143
2020/4/10 23:26,130,82,52,82,132
2020/4/10 23:27,129,78,50,78,135
2020/4/10 23:28,129,79,50,79,136
2020/4/10 23:29,128,79,43,79,138
2020/4/10 23:30,131,85,50,85,132
2020/4/10 23:31,126,81,47,81,141
2020/4/10 23:32,126,79,44,79,36
2020/4/10 23:33,126,82,43,82,36
2020/4/10 23:34,128,83,51,83,36
2020/4/10 23:35,126,77,49,77,35
2020/4/10 23:36,125,77,48,77,34
2020/4/10 23:37,126,77,43,77,34
2020/4/10 23:38,129,83,49,83,129
2020/4/10 23:39,126,80,47,80,134
2020/4/10 23:40,125,79,47,79,137
2020/4/10 23:41,126,78,46,78,135
2020/4/10 23:42,127,80,46,80,137
2020/4/10 23:43,128,81,48,81,136
2020/4/10 23:44,128,80,34,80,131
2020/4/10 23:45,133,94,54,94,144
2020/4/10 23:46,126,79,47,79,138
2020/4/10 23:47,127,79,48,79,136
2020/4/10 23:48,127,79,48,79,135
2020/4/10 23:49,127,79,49,79,136
2020/4/10 23:50,129,78,47,78,136
2020/4/10 23:51,130,82,48,82,139
2020/4/10 23:52,129,82,45,82,139
2020/4/10 23:53,130,84,49,84,138
2020/4/10 23:54,129,81,48,81,135
2020/4/10 23:55,129,81,38,81,134
2020/4/10 23:56,131,91,53,91,143
2020/4/10 23:57,128,78,48,78,133
2020/4/10 23:58,129,80,48,80,137
2020/4/10 23:59,128,81,51,81,137
2020/4/11 0:00,128,77,43,77,136
2020/4/11 0:01,128,85,50,85,139
2020/4/11 0:02,127,78,45,78,140
2020/4/11 0:03,131,82,51,82,136
2020/4/11 0:04,131,80,47,80,133
2020/4/11 0:05,131,84,45,84,139
2020/4/11 0:06,132,86,48,86,142
2020/4/11 0:07,133,84,50,84,137
2020/4/11 0:08,132,83,48,83,134
2020/4/11 0:09,132,84,41,84,139
2020/4/11 0:10,138,91,53,91,136
2020/4/11 0:11,135,85,49,85,133
2020/4/11 0:12,133,86,50,86,37
2020/4/11 0:13,133,83,50,83,137
2020/4/11 0:14,132,83,49,83,137
2020/4/11 0:15,134,83,52,83,137
2020/4/11 0:16,133,82,49,82,135
2020/4/11 0:17,132,84,46,84,137
2020/4/11 0:18,134,86,48,86,139
2020/4/11 0:19,133,86,50,86,136
2020/4/11 0:20,131,83,45,83,141
2020/4/11 0:21,133,86,47,86,139
2020/4/11 0:22,134,86,51,86,135
2020/4/11 0:23,134,83,48,83,135
2020/4/11 0:24,132,86,49,86,138
2020/4/11 0:25,133,83,51,83,137
2020/4/11 0:26,132,82,49,82,135
2020/4/11 0:27,133,83,49,83,136
2020/4/11 0:28,132,84,52,84,137
2020/4/11 0:29,132,80,51,80,136
2020/4/11 0:30,132,81,40,81,137
2020/4/11 0:31,135,92,54,92,141
2020/4/11 0:32,131,81,53,81,136
2020/4/11 0:33,129,78,49,78,136
2020/4/11 0:34,130,80,45,80,136
2020/4/11 0:35,132,85,87,85,139
2020/4/11 0:36,99,45,55,45,130
2020/4/11 0:37,95,44,41,44,133
2020/4/11 0:38,97,54,55,54,140
2020/4/11 0:39,95,42,52,42,134
2020/4/11 0:40,95,43,52,43,132
2020/4/11 0:41,96,43,39,43,133
2020/4/11 0:42,109,57,61,57,135
2020/4/11 0:43,100,48,39,48,133
2020/4/11 0:44,110,61,26,61,140
2020/4/11 0:45,129,84,68,84,139
2020/4/11 0:46,113,61,61,61,130
2020/4/11 0:47,104,52,48,52,135
2020/4/11 0:48,107,56,51,56,137
2020/4/11 0:49,109,56,54,56,136
2020/4/11 0:50,109,55,41,55,134
2020/4/11 0:51,111,68,54,68,141
2020/4/11 0:52,110,57,52,57,136
2020/4/11 0:53,110,58,52,58,133
2020/4/11 0:54,110,58,24,58,136
2020/4/11 0:55,114,86,54,86,145
2020/4/11 0:56,109,60,41,60,157
2020/4/11 0:57,114,68,49,68,145
2020/4/11 0:58,111,65,49,65,147
2020/4/11 0:59,112,62,35,62,144
2020/4/11 1:00,117,77,55,77,152
2020/4/11 1:01,114,62,50,62,145
2020/4/11 1:02,114,64,50,64,145
2020/4/11 1:03,114,64,51,64,145
2020/4/11 1:04,115,63,50,63,145
2020/4/11 1:05,115,65,50,65,146
2020/4/11 1:06,115,65,68,65,145
2020/4/11 1:07,116,47,51,47,135
2020/4/11 1:08,116,65,50,65,147
2020/4/11 1:09,117,66,46,66,148
2020/4/11 1:10,119,71,49,71,146
2020/4/11 1:11,119,70,53,70,147
2020/4/11 1:12,118,66,52,66,145
2020/4/11 1:13,117,66,49,66,146
2020/4/11 1:14,119,68,53,68,146
2020/4/11 1:15,118,66,46,66,144
2020/4/11 1:16,119,72,47,72,147
2020/4/11 1:17,119,72,51,72,149
2020/4/11 1:18,119,68,50,68,145
2020/4/11 1:19,118,69,48,69,147
2020/4/11 1:20,118,70,47,70,147
2020/4/11 1:21,118,71,50,71,147
2020/4/11 1:22,118,68,43,68,145
2020/4/11 1:23,121,75,51,75,147
2020/4/11 1:24,119,70,52,70,147
2020/4/11 1:25,118,67,51,67,146
2020/4/11 1:26,118,67,51,67,146
2020/4/11 1:27,117,67,51,67,146
2020/4/11 1:28,117,66,45,66,145
2020/4/11 1:29,121,72,50,72,47
2020/4/11 1:30,120,71,50,71,110
2020/4/11 1:31,119,70,52,70,139
2020/4/11 1:32,114,67,49,67,150
2020/4/11 1:33,116,65,52,65,152
2020/4/11 1:34,117,64,49,64,144
2020/4/11 1:35,116,68,53,68,147
2020/4/11 1:36,115,63,52,63,149
2020/4/11 1:37,115,63,44,63,148
2020/4/11 1:38,118,71,67,71,144
2020/4/11 1:39,115,51,51,51,139
2020/4/11 1:40,116,64,48,64,147
2020/4/11 1:41,116,68,50,68,148
2020/4/11 1:42,116,66,51,66,146
2020/4/11 1:43,117,65,55,65,147
2020/4/11 1:44,115,62,47,62,146
2020/4/11 1:45,116,68,47,68,150
2020/4/11 1:46,117,69,54,69,149
2020/4/11 1:47,116,63,50,63,147
2020/4/11 1:48,116,66,48,66,148
2020/4/11 1:49,116,68,50,68,149
2020/4/11 1:50,116,66,52,66,148
2020/4/11 1:51,113,64,45,64,43
2020/4/11 1:52,114,68,39,68,44
2020/4/11 1:53,117,75,53,75,42
2020/4/11 1:54,113,64,49,64,41
2020/4/11 1:55,113,64,51,64,41
2020/4/11 1:56,111,62,50,62,42
2020/4/11 1:57,111,61,46,61,40
2020/4/11 1:58,111,65,46,65,133
2020/4/11 1:59,114,65,52,65,142
2020/4/11 2:00,112,62,51,62,142
2020/4/11 2:01,111,61,48,61,143
2020/4/11 2:02,112,63,50,63,149
2020/4/11 2:03,113,62,49,62,146
2020/4/11 2:04,114,64,50,64,145
2020/4/11 2:05,114,64,52,64,146
2020/4/11 2:06,114,62,50,62,144
2020/4/11 2:07,111,64,43,64,149
2020/4/11 2:08,115,68,51,68,150
2020/4/11 2:09,115,64,52,64,145
2020/4/11 2:10,115,63,35,63,146
2020/4/11 2:11,119,80,50,80,152
2020/4/11 2:12,116,69,53,69,149
2020/4/11 2:13,115,63,51,63,144
2020/4/11 2:14,115,64,45,64,147
2020/4/11 2:15,117,70,52,70,149
2020/4/11 2:16,116,65,50,65,147
2020/4/11 2:17,118,66,47,66,146
2020/4/11 2:18,119,71,53,71,147
2020/4/11 2:19,118,66,52,66,146
2020/4/11 2:20,118,66,50,66,146
2020/4/11 2:21,118,68,46,68,146
2020/4/11 2:22,119,72,53,72,148
2020/4/11 2:23,118,66,52,66,146
2020/4/11 2:24,118,66,33,66,147
2020/4/11 2:25,125,85,58,85,154
2020/4/11 2:26,118,67,70,67,147
2020/4/11 2:27,115,48,45,48,138
2020/4/11 2:28,119,70,46,70,149
2020/4/11 2:29,121,73,52,73,149
2020/4/11 2:30,120,69,51,69,146
2020/4/11 2:31,117,69,46,69,148
2020/4/11 2:32,118,71,51,71,149
2020/4/11 2:33,119,67,42,67,147
2020/4/11 2:34,119,77,49,77,152
2020/4/11 2:35,120,70,48,70,147
2020/4/11 2:36,122,72,51,72,148
2020/4/11 2:37,122,71,49,71,147
2020/4/11 2:38,120,73,46,73,149
2020/4/11 2:39,121,74,51,74,150
2020/4/11 2:40,120,70,45,70,147
2020/4/11 2:41,119,75,47,75,150
2020/4/11 2:42,118,72,49,72,150
2020/4/11 2:43,120,69,53,69,148
2020/4/11 2:44,118,67,47,67,146
2020/4/11 2:45,118,71,45,71,150
2020/4/11 2:46,119,73,51,73,148
2020/4/11 2:47,118,68,41,68,148
2020/4/11 2:48,120,77,50,77,151
2020/4/11 2:49,118,70,49,70,149
2020/4/11 2:50,119,69,51,69,148
2020/4/11 2:51,120,68,46,68,149
2020/4/11 2:52,121,74,43,74,152
2020/4/11 2:53,124,78,44,78,146
2020/4/11 2:54,126,80,53,80,50
2020/4/11 2:55,122,73,50,73,42
2020/4/11 2:56,120,72,50,72,41
2020/4/11 2:57,119,70,46,70,152
2020/4/11 2:58,120,73,46,73,150
2020/4/11 2:59,123,74,52,74,147
2020/4/11 3:00,122,71,50,71,147
2020/4/11 3:01,119,72,75,72,151
2020/4/11 3:02,113,44,46,44,139
2020/4/11 3:03,117,67,47,67,148
2020/4/11 3:04,117,70,47,70,149
2020/4/11 3:05,117,70,39,70,156
2020/4/11 3:06,123,78,59,78,133
2020/4/11 3:07,100,64,30,64,144
2020/4/11 3:08,123,70,51,70,150
2020/4/11 3:09,122,72,51,72,153
2020/4/11 3:10,123,71,57,71,153
2020/4/11 3:11,120,66,53,66,153
2020/4/11 3:12,120,67,51,67,153
2020/4/11 3:13,121,69,52,69,154
2020/4/11 3:14,123,69,56,69,152
2020/4/11 3:15,122,67,52,67,153
2020/4/11 3:16,121,70,49,70,154
2020/4/11 3:17,122,72,49,72,153
2020/4/11 3:18,121,73,51,73,155
2020/4/11 3:19,122,70,48,70,154
2020/4/11 3:20,124,74,51,74,154
2020/4/11 3:21,124,73,56,73,155
2020/4/11 3:22,122,68,49,68,153
2020/4/11 3:23,123,73,51,73,154
2020/4/11 3:24,121,72,43,72,154
2020/4/11 3:25,120,78,50,78,158
2020/4/11 3:26,120,70,47,70,156
2020/4/11 3:27,122,73,55,73,156
2020/4/11 3:28,121,67,51,67,152
2020/4/11 3:29,120,70,47,70,154
2020/4/11 3:30,122,73,51,73,156
2020/4/11 3:31,123,71,51,71,154
2020/4/11 3:32,123,72,52,72,155
2020/4/11 3:33,122,71,53,71,154
2020/4/11 3:34,122,69,53,69,153
2020/4/11 3:35,121,69,56,69,153
2020/4/11 3:36,118,65,50,65,153
2020/4/11 3:37,120,68,53,68,154
2020/4/11 3:38,120,67,53,67,154
2020/4/11 3:39,120,67,51,67,154
2020/4/11 3:40,120,69,54,69,154
2020/4/11 3:41,121,66,55,66,153
2020/4/11 3:42,120,66,51,66,153
2020/4/11 3:43,121,69,51,69,155
2020/4/11 3:44,122,70,54,70,153
