Date,Open,High,Low,Close,Volume
2020-01-14 21:46:00.,-54,132,-5,70,12
2020-01-14 21:47:00.,-59,131,-5,69,12
2020-01-14 21:48:00.,-65,131,-4,73,11
2020-01-14 21:49:00.,-59,130,-6,64,11
2020-01-14 21:50:00.,-55,131,-5,65,11
2020-01-14 21:51:00.,-54,131,-5,69,11
2020-01-14 21:52:00.,-59,130,-6,68,10
2020-01-14 21:53:00.,-60,133,-6,74,10
2020-01-14 21:54:00.,-59,130,-6,66,10
2020-01-14 21:55:00.,-55,131,-4,67,9
2020-01-14 21:56:00.,-58,131,-5,69,9
2020-01-14 21:57:00.,-55,131,-5,69,8
2020-01-14 21:58:00.,-60,129,-6,66,8
2020-01-14 21:59:00.,-57,130,-6,65,8
2020-01-14 22:00:00.,-65,125,-7,52,7
2020-01-14 22:01:00.,-60,128,-8,65,92
2020-01-14 22:02:00.,-65,128,-9,72,-31
2020-01-14 22:03:00.,-54,132,-6,67,70
2020-01-14 22:04:00.,-54,132,-6,68,67
2020-01-14 22:05:00.,-59,131,-7,66,64
2020-01-14 22:06:00.,-58,130,-7,64,61
2020-01-14 22:07:00.,-54,133,-6,66,58
2020-01-14 22:08:00.,-57,131,-6,63,56
2020-01-14 22:09:00.,-54,131,-6,68,53
2020-01-14 22:10:00.,-59,131,-7,67,52
2020-01-14 22:11:00.,-58,130,-8,63,49
2020-01-14 22:12:00.,-54,131,-7,65,47
2020-01-14 22:13:00.,-55,131,-6,63,46
2020-01-14 22:14:00.,-54,132,-2,61,43
2020-01-14 22:15:00.,-59,130,-7,65,42
2020-01-14 22:16:00.,-57,130,-7,63,40
2020-01-14 22:17:00.,-54,131,-7,65,38
2020-01-14 22:18:00.,-59,130,-7,66,37
2020-01-14 22:19:00.,-53,132,-8,68,35
2020-01-14 22:20:00.,-59,130,-9,65,34
2020-01-14 22:21:00.,-64,130,-9,72,32
2020-01-14 22:22:00.,-53,128,57,69,31
2020-01-14 22:23:00.,-53,128,57,68,30
2020-01-14 22:24:00.,-58,126,55,64,28
2020-01-14 22:25:00.,-59,125,55,65,27
2020-01-14 22:26:00.,-55,125,55,61,26
2020-01-14 22:27:00.,-54,126,56,63,25
2020-01-14 22:28:00.,-27,131,60,74,24
2020-01-14 22:29:00.,-53,126,57,67,23
2020-01-14 22:30:00.,-56,125,55,63,23
2020-01-14 22:31:00.,-53,126,57,64,22
2020-01-14 22:32:00.,-54,127,-6,61,21
2020-01-14 22:33:00.,-51,128,-7,67,20
2020-01-14 22:34:00.,-56,126,-10,62,19
2020-01-14 22:35:00.,-61,124,-11,65,18
2020-01-14 22:36:00.,-55,126,-8,62,18
2020-01-14 22:37:00.,-51,127,-7,67,17
2020-01-14 22:38:00.,-57,126,-9,63,16
2020-01-14 22:39:00.,-56,124,-11,62,16
2020-01-14 22:40:00.,-58,124,-10,61,15
2020-01-14 22:41:00.,-55,124,-12,59,15
2020-01-14 22:42:00.,-54,124,-11,63,14
2020-01-14 22:43:00.,-58,123,-13,59,13
2020-01-14 22:44:00.,-56,124,-11,62,13
2020-01-14 22:45:00.,-62,123,-13,67,13
2020-01-14 22:46:00.,-52,125,-10,64,12
2020-01-14 22:47:00.,-53,125,-10,61,12
2020-01-14 22:48:00.,-54,124,-11,63,11
2020-01-14 22:49:00.,-58,123,-13,61,11
2020-01-14 22:50:00.,-54,123,-12,59,10
2020-01-14 22:51:00.,-52,124,-10,63,10
2020-01-14 22:52:00.,-54,123,-12,59,9
2020-01-14 22:53:00.,-53,123,-12,62,9
2020-01-14 22:54:00.,-56,122,-12,59,9
2020-01-14 22:55:00.,-54,123,-12,58,8
2020-01-14 22:56:00.,-55,122,-13,57,8
2020-01-14 22:57:00.,-50,125,-7,68,8
2020-01-14 22:58:00.,-57,122,-13,61,7
2020-01-14 22:59:00.,-56,122,-13,58,7
2020-01-14 23:00:00.,-56,121,-13,58,7
2020-01-14 23:01:00.,-52,122,-12,61,7
2020-01-14 23:02:00.,-57,121,-13,61,6
2020-01-14 23:03:01.,-56,121,-14,58,6
2020-01-14 23:04:00.,-58,121,-14,61,6
2020-01-14 23:05:00.,-62,119,-16,63,6
2020-01-14 23:06:00.,-52,122,-12,60,5
2020-01-14 23:07:00.,-53,121,-13,58,5
2020-01-14 23:08:00.,-53,121,-13,62,5
2020-01-14 23:09:00.,-57,120,-13,59,5
2020-01-14 23:10:00.,-54,120,-14,56,5
2020-01-14 23:11:00.,-56,120,-15,56,4
2020-01-14 23:12:00.,-51,120,50,63,4
2020-01-14 23:13:00.,-51,121,-19,61,4
2020-01-14 23:14:00.,-57,120,-17,58,4
2020-01-14 23:15:00.,-54,121,-11,57,3
2020-01-14 23:16:00.,-51,121,-12,62,3
2020-01-14 23:17:00.,-53,120,-14,58,3
2020-01-14 23:18:00.,-57,119,-15,60,3
2020-01-14 23:19:00.,-55,119,-16,57,3
2020-01-14 23:20:00.,-56,120,-14,58,3
2020-01-14 23:21:00.,-53,120,-14,57,3
2020-01-14 23:22:00.,-51,121,-13,62,3
2020-01-14 23:23:00.,-57,119,-15,57,2
2020-01-14 23:24:00.,-64,122,-12,57,2
2020-01-14 23:25:00.,-58,124,-11,62,2
2020-01-14 23:26:00.,-56,125,-10,63,2
2020-01-14 23:27:00.,-60,124,-11,64,2
2020-01-14 23:28:00.,-59,121,-13,60,2
2020-01-14 23:29:00.,-58,119,-16,57,1
2020-01-14 23:30:00.,-53,119,-15,56,1
2020-01-14 23:31:00.,-51,119,-15,59,1
2020-01-14 23:32:00.,-50,120,-15,60,1
2020-01-14 23:33:00.,-56,118,-17,57,1
2020-01-14 23:34:00.,-54,118,-17,54,1
2020-01-14 23:35:00.,-52,118,-16,55,1
2020-01-14 23:36:00.,-25,123,-13,68,1
2020-01-14 23:37:00.,-50,119,-16,61,1
2020-01-14 23:38:00.,-57,118,-17,58,1
2020-01-14 23:39:00.,-54,117,-17,54,1
2020-01-14 23:40:00.,-51,119,-16,58,1
2020-01-14 23:41:00.,-25,123,-13,68,1
2020-01-14 23:42:00.,-51,118,-16,60,1
2020-01-14 23:43:00.,-55,117,-20,56,1
2020-01-14 23:44:00.,-53,118,-17,55,1
2020-01-14 23:45:00.,-52,118,-15,59,0
2020-01-14 23:46:00.,-56,117,-16,43,1
2020-01-14 23:47:00.,-56,117,-17,58,0
2020-01-14 23:48:00.,-54,117,-17,56,0
2020-01-14 23:49:00.,-52,117,-16,56,0
2020-01-14 23:50:00.,-53,117,-19,54,0
2020-01-14 23:51:00.,-50,118,-16,60,0
2020-01-14 23:52:00.,-56,117,-17,58,0
2020-01-14 23:53:00.,-60,116,-19,62,0
2020-01-14 23:54:00.,-52,118,-17,56,0
2020-01-14 23:55:00.,-52,118,-17,59,0
2020-01-14 23:56:00.,-50,119,-16,60,0
2020-01-14 23:57:00.,-56,117,-17,58,0
2020-01-14 23:58:00.,-60,114,-20,58,0
2020-01-14 23:59:00.,-52,118,-17,56,0
2020/1/15,-51,118,-17,59,0
2020-01-15 00:01:00.,-56,117,-17,58,169
2020-01-15 00:02:00.,32,117,-21,55,40
2020-01-15 00:03:00.,-50,117,-18,61,123
2020-01-15 00:04:00.,-55,114,-19,57,49
2020-01-15 00:05:00.,-52,115,-18,59,47
2020-01-15 00:06:00.,-54,115,-19,56,45
2020-01-15 00:07:00.,-51,115,-19,55,43
2020-01-15 00:08:00.,-50,116,-18,60,41
2020-01-15 00:09:00.,-55,115,-19,57,39
2020-01-15 00:10:00.,-54,116,-19,58,37
2020-01-15 00:11:00.,-53,114,-21,54,36
2020-01-15 00:12:00.,-51,115,-19,56,34
2020-01-15 00:13:00.,-54,116,-18,60,33
2020-01-15 00:14:00.,-49,117,-17,61,31
2020-01-15 00:15:00.,-55,115,-20,57,30
2020-01-15 00:16:00.,-52,116,-18,56,29
2020-01-15 00:17:00.,-61,112,-23,42,27
2020-01-15 00:18:00.,-51,117,-18,58,26
2020-01-15 00:19:00.,-56,116,-18,60,25
2020-01-15 00:20:00.,-54,116,-19,57,24
2020-01-15 00:21:00.,-52,117,-19,56,23
2020-01-15 00:22:00.,-58,113,-23,49,22
2020-01-15 00:23:00.,-50,116,-21,61,21
2020-01-15 00:24:00.,-56,116,-23,59,21
2020-01-15 00:25:00.,-53,116,-21,56,20
2020-01-15 00:26:00.,-53,115,-20,57,19
2020-01-15 00:27:00.,-51,116,-20,56,18
2020-01-15 00:28:00.,-50,116,-21,60,17
2020-01-15 00:29:00.,-58,119,-20,64,17
2020-01-15 00:30:00.,-52,115,-23,56,16
2020-01-15 00:31:00.,-53,118,-18,53,15
2020-01-15 00:32:00.,-50,117,-21,58,15
2020-01-15 00:33:00.,-50,116,-22,60,14
2020-01-15 00:34:00.,-54,115,-25,58,14
2020-01-15 00:35:00.,-53,115,-23,56,13
2020-01-15 00:36:00.,-59,112,-23,35,13
2020-01-15 00:37:00.,-49,116,-21,60,12
2020-01-15 00:38:00.,-51,116,-18,61,12
2020-01-15 00:39:00.,-55,115,40,59,11
2020-01-15 00:40:00.,-54,113,44,58,11
2020-01-15 00:41:00.,-52,113,44,56,10
2020-01-15 00:42:00.,-48,114,46,61,10
2020-01-15 00:43:00.,-53,112,45,59,9
2020-01-15 00:44:00.,-53,114,-1,59,9
2020-01-15 00:45:00.,-51,114,-18,55,9
2020-01-15 00:46:00.,-48,115,-16,60,8
2020-01-15 00:47:00.,-53,113,-18,58,8
2020-01-15 00:48:00.,-52,113,-19,59,8
2020-01-15 00:49:00.,-53,113,-19,56,7
2020-01-15 00:50:00.,-51,113,-18,54,7
2020-01-15 00:51:00.,-47,115,-17,61,7
2020-01-15 00:52:00.,-49,114,-19,58,7
2020-01-15 00:53:00.,-45,116,-19,63,6
2020-01-15 00:54:00.,-53,113,-20,56,6
2020-01-15 00:55:00.,-50,113,-20,54,6
2020-01-15 00:56:00.,-50,113,-21,59,6
2020-01-15 00:57:00.,-52,112,-22,57,6
2020-01-15 00:58:00.,-53,113,-20,58,5
2020-01-15 00:59:00.,-53,111,-23,55,5
2020-01-15 01:00:00.,-51,113,-21,54,5
2020-01-15 01:01:00.,-48,113,-22,58,5
2020-01-15 01:02:00.,-53,113,-14,58,5
2020-01-15 01:03:00.,-51,112,-25,58,4
2020-01-15 01:04:00.,-56,109,-32,50,4
2020-01-15 01:05:00.,-48,118,-1,61,4
2020-01-15 01:06:00.,-53,125,11,70,4
2020-01-15 01:07:00.,-57,112,-20,58,4
2020-01-15 01:08:00.,-48,118,47,63,4
2020-01-15 01:09:00.,-50,111,43,57,3
2020-01-15 01:10:00.,-50,113,45,60,3
2020-01-15 01:11:00.,-48,113,46,57,3
2020-01-15 01:12:00.,-49,114,-26,57,3
2020-01-15 01:13:00.,-45,114,47,62,3
2020-01-15 01:14:00.,-51,115,-16,60,3
2020-01-15 01:15:00.,-51,113,-19,59,3
2020-01-15 01:16:00.,-49,113,-16,56,3
2020-01-15 01:17:00.,-49,112,-20,55,3
2020-01-15 01:18:00.,-46,113,-24,60,3
2020-01-15 01:19:00.,-47,113,-23,59,3
2020-01-15 01:20:00.,-51,113,-15,58,2
2020-01-15 01:21:00.,-48,114,-12,56,2
2020-01-15 01:22:00.,-49,112,-19,55,2
2020-01-15 01:23:00.,-45,113,-20,60,2
2020-01-15 01:24:00.,-50,113,-18,60,2
2020-01-15 01:25:00.,-54,113,-17,62,2
2020-01-15 01:26:00.,-50,112,-19,57,2
2020-01-15 01:27:00.,-48,112,-20,54,2
2020-01-15 01:28:00.,-44,113,-18,61,1
2020-01-15 01:29:00.,-51,112,-20,57,1
2020-01-15 01:30:00.,-51,112,-20,58,1
2020-01-15 01:31:00.,-48,113,-18,55,1
2020-01-15 01:32:00.,-29,117,-16,63,1
2020-01-15 01:33:00.,-46,112,-24,57,1
2020-01-15 01:34:00.,-50,113,-23,58,1
2020-01-15 01:35:00.,-49,113,-22,56,1
2020-01-15 01:36:00.,-50,112,-23,56,1
2020-01-15 01:37:00.,-55,110,-25,48,1
2020-01-15 01:38:00.,-47,113,-21,60,1
2020-01-15 01:39:00.,-50,112,-23,56,1
2020-01-15 01:40:00.,-49,112,-24,53,1
2020-01-15 01:41:00.,-49,111,-23,55,1
2020-01-15 01:42:00.,-47,113,-21,56,1
2020-01-15 01:43:00.,-46,113,-23,59,1
2020-01-15 01:44:00.,-53,114,-21,62,1
2020-01-15 01:45:00.,-49,112,-23,54,1
2020-01-15 01:46:00.,-48,112,-23,54,1
2020-01-15 01:47:00.,-45,113,-22,58,1
2020-01-15 01:48:00.,-49,112,-23,59,1
2020-01-15 01:49:00.,-50,111,-24,57,0
2020-01-15 01:50:00.,-48,112,-24,54,1
2020-01-15 01:51:00.,-55,108,-27,54,1
2020-01-15 01:52:00.,-46,113,-23,57,0
2020-01-15 01:53:00.,-49,112,-23,58,0
2020-01-15 01:54:00.,-50,111,-24,56,0
2020-01-15 01:55:00.,-47,112,-24,54,0
2020-01-15 01:56:00.,-45,114,-22,60,0
2020-01-15 01:57:00.,-46,113,-23,56,0
2020-01-15 01:58:00.,-47,114,-23,59,0
2020-01-15 01:59:00.,-49,112,-24,56,0
2020-01-15 02:00:00.,-47,113,-24,54,0
2020-01-15 02:01:00.,-37,160,36,118,0
2020-01-15 02:02:00.,-50,107,-38,52,-42
2020-01-15 02:03:00.,-48,110,-34,52,-49
2020-01-15 02:04:00.,-47,113,-23,59,112
2020-01-15 02:05:00.,-44,115,-27,61,57
2020-01-15 02:06:00.,-49,114,-28,58,54
2020-01-15 02:07:00.,-48,113,-29,53,52
2020-01-15 02:08:00.,-49,113,-29,55,51
2020-01-15 02:09:00.,-46,114,-29,54,48
2020-01-15 02:10:00.,-42,117,-24,64,46
2020-01-15 02:11:00.,-49,113,-29,57,44
2020-01-15 02:12:00.,-48,113,-29,54,42
2020-01-15 02:13:00.,-46,113,-29,53,41
2020-01-15 02:14:00.,-47,112,-31,52,39
2020-01-15 02:15:00.,-44,114,-30,59,37
2020-01-15 02:16:00.,-49,113,-30,56,35
2020-01-15 02:17:00.,-54,112,-29,62,34
2020-01-15 02:18:00.,-46,113,-29,54,33
2020-01-15 02:19:00.,-44,114,-28,59,31
2020-01-15 02:20:00.,-49,113,-29,58,30
2020-01-15 02:21:00.,-48,112,-30,54,29
2020-01-15 02:22:00.,-54,117,-27,67,28
2020-01-15 02:23:00.,-47,116,-28,56,26
2020-01-15 02:24:00.,-29,122,-23,67,25
2020-01-15 02:25:00.,-50,116,-28,59,24
2020-01-15 02:26:00.,-50,114,-30,58,23
2020-01-15 02:27:00.,-49,117,-28,58,22
2020-01-15 02:28:00.,-46,118,-26,59,22
2020-01-15 02:29:00.,-37,122,-21,74,21
2020-01-15 02:30:00.,-50,118,-27,61,20
2020-01-15 02:31:00.,-54,118,-27,64,19
2020-01-15 02:32:00.,-49,121,-24,64,19
2020-01-15 02:33:00.,-46,123,-22,65,18
2020-01-15 02:34:00.,-46,124,-22,68,17
2020-01-15 02:35:00.,-49,124,-22,67,16
2020-01-15 02:36:00.,-53,126,-20,74,16
2020-01-15 02:37:00.,-48,127,-20,68,15
2020-01-15 02:38:00.,-43,129,-17,73,14
2020-01-15 02:39:00.,-47,129,-18,73,14
2020-01-15 02:40:00.,-43,130,-16,76,13
2020-01-15 02:41:00.,-48,130,-16,74,13
2020-01-15 02:42:00.,-47,131,-15,72,12
2020-01-15 02:43:00.,-52,133,-12,60,12
2020-01-15 02:44:00.,-49,133,-14,77,11
2020-01-15 02:45:00.,-46,135,-13,79,11
2020-01-15 02:46:00.,-48,134,-13,77,11
2020-01-15 02:47:00.,-45,136,-10,78,10
2020-01-15 02:48:00.,-53,135,-11,57,10
2020-01-15 02:49:00.,-48,135,-12,79,9
2020-01-15 02:50:00.,-47,136,-10,81,9
2020-01-15 02:51:00.,-48,130,-17,71,9
2020-01-15 02:52:00.,-44,120,-28,64,8
2020-01-15 02:53:00.,-49,119,-30,63,8
2020-01-15 02:54:00.,-46,118,-31,62,8
2020-01-15 02:55:00.,-49,119,-31,60,7
2020-01-15 02:56:00.,-46,120,-29,59,7
2020-01-15 02:57:00.,-43,121,-28,66,7
2020-01-15 02:58:00.,-44,121,-29,66,6
2020-01-15 02:59:00.,-20,126,-24,76,6
2020-01-15 03:00:00.,-49,119,-30,61,6
2020-01-15 03:01:00.,-56,117,-33,44,6
2020-01-15 03:02:00.,-47,119,-30,59,5
2020-01-15 03:03:00.,-44,120,-29,64,5
2020-01-15 03:04:01.,-50,119,-30,62,5
2020-01-15 03:05:00.,-49,118,-30,61,5
2020-01-15 03:06:00.,-49,118,41,62,5
2020-01-15 03:07:00.,-55,115,39,47,5
2020-01-15 03:08:00.,-46,116,-36,57,4
2020-01-15 03:09:00.,-48,117,-37,60,4
2020-01-15 03:10:00.,-49,117,-29,59,4
2020-01-15 03:11:00.,-46,117,-32,58,4
2020-01-15 03:12:00.,-48,116,-35,56,3
2020-01-15 03:13:00.,-45,115,-32,58,3
2020-01-15 03:14:00.,-48,115,-35,58,3
2020-01-15 03:15:00.,-47,115,-38,57,3
2020-01-15 03:16:00.,-48,114,-33,56,3
2020-01-15 03:17:00.,-46,112,-31,52,3
2020-01-15 03:18:00.,-43,112,-41,56,3
2020-01-15 03:19:00.,-20,116,-39,61,3
2020-01-15 03:20:00.,-47,110,-47,53,3
2020-01-15 03:21:00.,-47,113,-26,54,3
2020-01-15 03:22:00.,-43,111,-32,57,2
2020-01-15 03:23:00.,-49,110,-58,53,2
2020-01-15 03:24:00.,-43,114,-41,56,2
2020-01-15 03:25:00.,-48,112,-25,54,2
2020-01-15 03:26:00.,-52,107,-44,50,2
2020-01-15 03:27:00.,-42,130,-27,75,2
2020-01-15 03:28:00.,-51,113,-39,63,2
2020-01-15 03:29:00.,-49,111,-40,53,1
2020-01-15 03:30:00.,-46,112,-42,50,1
2020-01-15 03:31:00.,-47,111,-43,51,1
2020-01-15 03:32:00.,-43,113,-42,57,1
2020-01-15 03:33:00.,-19,117,-39,64,1
2020-01-15 03:34:00.,-47,112,-44,51,1
2020-01-15 03:35:00.,-48,112,-44,52,1
2020-01-15 03:36:00.,-46,112,-44,49,1
2020-01-15 03:37:00.,-43,113,-42,55,1
2020-01-15 03:38:00.,-17,118,-38,64,1
2020-01-15 03:39:00.,-47,111,-45,51,1
2020-01-15 03:40:00.,-45,113,-44,52,1
2020-01-15 03:41:00.,-46,112,-43,50,1
2020-01-15 03:42:00.,-43,114,-40,56,1
2020-01-15 03:43:00.,-44,116,-38,56,1
2020-01-15 03:44:00.,-47,113,-44,55,1
2020-01-15 03:45:00.,-48,114,32,54,0
2020-01-15 03:46:00.,-44,115,37,58,1
2020-01-15 03:47:00.,-43,115,38,59,0
2020-01-15 03:48:00.,-49,112,36,54,0
2020-01-15 03:49:00.,-49,113,37,53,0
2020-01-15 03:50:00.,-52,108,-42,46,0
2020-01-15 03:51:00.,-43,114,-37,55,0
2020-01-15 03:52:00.,-43,115,-40,57,0
2020-01-15 03:53:00.,-49,113,-40,54,0
2020-01-15 03:54:00.,-47,113,-39,51,0
2020-01-15 03:55:00.,-52,110,-46,55,0
2020-01-15 03:56:00.,-43,114,-45,55,0
2020-01-15 03:57:00.,-43,118,-40,64,0
2020-01-15 03:58:00.,-49,113,-43,53,0
2020-01-15 03:59:00.,-48,112,-44,51,0
2020-01-15 04:00:00.,-46,113,-44,49,0
2020-01-15 04:01:00.,-43,119,-38,57,0
2020-01-15 04:02:00.,-49,119,-6,65,-10
2020-01-15 04:03:00.,-44,99,-43,48,92
2020-01-15 04:04:00.,-40,116,-39,57,45
2020-01-15 04:05:00.,-46,114,-40,55,44
2020-01-15 04:06:00.,-44,115,-39,56,42
2020-01-15 04:07:00.,-45,114,-40,53,40
2020-01-15 04:08:00.,-43,115,-40,52,38
2020-01-15 04:09:00.,-50,113,-41,32,37
2020-01-15 04:10:00.,-40,117,-39,58,35
2020-01-15 04:11:00.,-46,115,-40,54,33
2020-01-15 04:12:00.,-44,115,-41,51,32
2020-01-15 04:13:00.,-41,117,-39,58,30
2020-01-15 04:14:00.,-42,116,-40,54,29
2020-01-15 04:15:00.,-43,116,-40,56,28
2020-01-15 04:16:00.,-48,117,-39,63,27
2020-01-15 04:17:00.,-42,117,-39,53,26
2020-01-15 04:18:00.,-44,115,-41,51,25
2020-01-15 04:19:00.,-41,116,-40,57,23
2020-01-15 04:20:00.,-46,114,-42,54,23
2020-01-15 04:21:00.,-49,117,-42,62,22
2020-01-15 04:22:00.,-45,114,-43,51,21
2020-01-15 04:23:00.,-45,112,-44,49,20
2020-01-15 04:24:00.,-45,111,-46,51,19
2020-01-15 04:25:00.,-47,115,-41,53,19
2020-01-15 04:26:00.,-47,114,-43,53,17
2020-01-15 04:27:00.,-49,110,-45,45,17
2020-01-15 04:28:00.,-40,127,-34,66,16
2020-01-15 04:29:00.,-43,123,-34,62,16
2020-01-15 04:30:00.,-44,122,-34,60,15
2020-01-15 04:31:00.,-44,122,-37,61,14
2020-01-15 04:32:00.,-43,123,-36,58,14
2020-01-15 04:33:00.,-49,119,-37,42,13
2020-01-15 04:34:00.,-44,123,-33,61,13
2020-01-15 04:35:00.,-44,122,-36,61,12
2020-01-15 04:36:00.,-43,122,-37,58,12
2020-01-15 04:37:00.,-41,123,-36,60,11
2020-01-15 04:38:00.,-41,122,-36,57,11
2020-01-15 04:39:00.,-39,123,-36,62,10
2020-01-15 04:40:00.,-47,124,-37,69,10
2020-01-15 04:41:00.,-41,122,-39,57,10
2020-01-15 04:42:00.,-38,123,-42,61,9
2020-01-15 04:43:00.,-41,122,-40,56,9
2020-01-15 04:44:00.,-43,122,-39,60,8
2020-01-15 04:45:00.,-47,124,-36,69,8
2020-01-15 04:46:00.,-42,122,-42,55,8
2020-01-15 04:47:00.,-33,128,-35,66,8
2020-01-15 04:48:00.,-41,124,-38,57,7
